chr1|1|126|0
chr1|1|127|0
chr1|1|128|0
chr1|1|129|0
chr1|1|130|0
chr1|1|131|0
chr1|1|132|0
chr1|1|133|0
chr1|1|134|0
chr1|1|135|0
chr1|1|136|0
chr1|1|137|0
chr1|1|138|0
chr1|1|139|0
chr1|1|140|0
chr1|1|141|0
chr1|1|142|0
chr1|1|143|19391
chr1|1|144|20852
chr1|1|145|8798
chr1|1|146|14501
chr1|1|147|13847
chr1|1|148|12264
chr1|1|149|7583
chr1|1|150|17572
chr1|1|151|20269
chr1|1|152|20631
chr1|1|153|23552
chr1|1|154|22229
chr1|1|155|20452
chr1|1|156|19605
chr1|1|157|22256
chr1|1|158|22469
chr1|1|159|23943
chr1|1|160|20953
chr1|1|161|23156
chr1|1|162|20950
chr1|1|163|21158
chr1|1|164|20484
chr1|1|165|20254
chr1|1|166|22103
chr1|1|167|20981
chr1|1|168|22230
chr1|1|169|21533
chr1|1|170|21621
chr1|1|171|19868
chr1|1|172|21187
chr1|1|173|18736
chr1|1|174|18147
chr1|1|175|17567
chr1|1|176|22201
chr1|1|177|18375
chr1|1|178|19808
chr1|1|179|18573
chr1|1|180|21551
chr1|1|181|20586
chr1|1|182|20106
chr1|1|183|20369
chr1|1|184|20768
chr1|1|185|19077
chr1|1|186|19585
chr1|1|187|21169
chr1|1|188|20060
chr1|1|189|22201
chr1|1|190|21800
chr1|1|191|19506
chr1|1|192|18837
chr1|1|193|19288
chr1|1|194|20247
chr1|1|195|22038
chr1|1|196|20428
chr1|1|197|21401
chr1|1|198|19189
chr1|1|199|18578
chr1|1|200|19267
chr1|1|201|20542
chr1|1|202|23195
chr1|1|203|19860
chr1|1|204|22836
chr1|1|205|21457
chr1|1|206|19724
chr1|1|207|13321
chr1|1|208|53566
chr1|1|209|20846
chr1|1|210|20999
chr1|1|211|20793
chr1|1|212|20350
chr1|1|213|20733
chr1|1|214|19751
chr1|1|215|21115
chr1|1|216|19367
chr1|1|217|20987
chr1|1|218|21041
chr1|1|219|20644
chr1|1|220|19402
chr1|1|221|20467
chr1|1|222|20232
chr1|1|223|19170
chr1|1|224|20066
chr1|1|225|19428
chr1|1|226|19228
chr1|1|227|20306
chr1|1|228|21563
chr1|1|229|21036
chr1|1|230|21867
chr1|1|231|23204
chr1|1|232|22062
chr1|1|233|22083
chr1|1|234|21662
chr1|1|235|21693
chr1|1|236|20320
chr1|1|237|24727
chr1|1|238|22317
chr1|1|239|22538
chr1|1|240|20633
chr1|1|241|23615
chr1|1|242|22693
chr1|1|243|24903
chr1|1|244|17979
chr1|1|245|21881
chr1|1|246|24250
chr1|1|247|24909
chr1|1|248|24157
chr1|1|249|23984
chr1|1|250|4371
chr2|2|1|24138
chr2|2|2|27229
chr2|2|3|22812
chr2|2|4|23619
chr2|2|5|22440
chr2|2|6|20524
chr2|2|7|23050
chr2|2|8|20918
chr2|2|9|21451
chr2|2|10|21107
chr2|2|11|24270
chr2|2|12|22567
chr2|2|13|21125
chr2|2|14|21929
chr2|2|15|21014
chr2|2|16|21502
chr2|2|17|19832
chr2|2|18|19376
chr2|2|19|21516
chr2|2|20|19718
chr2|2|21|21586
chr2|2|22|19808
chr2|2|23|19800
chr2|2|24|20793
chr2|2|25|18910
chr2|2|26|18707
chr2|2|27|20766
chr2|2|28|21001
chr2|2|29|19358
chr2|2|30|22805
chr2|2|31|22046
chr2|2|32|22217
chr2|2|33|20145
chr2|2|34|24289
chr2|2|35|26170
chr2|2|36|23925
chr2|2|37|24256
chr2|2|38|25996
chr2|2|39|25650
chr2|2|40|21426
chr2|2|41|25236
chr2|2|42|24474
chr2|2|43|23383
chr2|2|44|23841
chr2|2|45|24464
chr2|2|46|22834
chr2|2|47|23499
chr2|2|48|25430
chr2|2|49|22769
chr2|2|50|24156
chr2|2|51|22521
chr2|2|52|23467
chr2|2|53|25190
chr2|2|54|25107
chr2|2|55|22427
chr2|2|56|23937
chr2|2|57|22740
chr2|2|58|23490
chr2|2|59|18598
chr2|2|60|20250
chr2|2|61|21360
chr2|2|62|20373
chr2|2|63|19459
chr2|2|64|15824
chr2|2|65|19514
chr2|2|66|21800
chr2|2|67|19521
chr2|2|68|21033
chr2|2|69|21580
chr2|2|70|20811
chr2|2|71|20892
chr2|2|72|23522
chr2|2|73|17852
chr2|2|74|19620
chr2|2|75|21035
chr2|2|76|21971
chr2|2|77|23148
chr2|2|78|23922
chr2|2|79|20985
chr2|2|80|21843
chr2|2|81|21600
chr2|2|82|20572
chr2|2|83|19696
chr2|2|84|19719
chr2|2|85|19824
chr2|2|86|21248
chr2|2|87|19670
chr2|2|88|11216
chr2|2|89|15440
chr2|2|90|15828
chr2|2|91|8062
chr2|2|92|12449
chr2|2|93|19272
chr2|2|94|0
chr2|2|95|0
chr2|2|96|15097
chr2|2|97|15070
chr2|2|98|17329
chr2|2|99|16518
chr2|2|100|18252
chr2|2|101|19508
chr2|2|102|21968
chr2|2|103|21754
chr2|2|104|19736
chr2|2|105|20161
chr2|2|106|20172
chr2|2|107|22450
chr2|2|108|20554
chr2|2|109|19269
chr2|2|110|21331
chr2|2|111|10371
chr2|2|112|11980
chr2|2|113|16311
chr2|2|114|19568
chr2|2|115|18520
chr2|2|116|19724
chr2|2|117|20538
chr2|2|118|21816
chr2|2|119|21087
chr2|2|120|20760
chr2|2|121|19264
chr2|2|122|22052
chr2|2|123|19355
chr2|2|124|21615
chr2|2|125|22008
chr2|2|126|21183
chr2|2|127|20889
chr2|2|128|46859
chr2|2|129|22475
chr2|2|130|21877
chr2|2|131|21549
chr2|2|132|15927
chr2|2|133|28871
chr2|2|134|27974
chr2|2|135|20346
chr2|2|136|19258
chr2|2|137|18371
chr2|2|138|21835
chr2|2|139|20948
chr2|2|140|20303
chr2|2|141|20806
chr2|2|142|22766
chr2|2|143|21927
chr2|2|144|19363
chr2|2|145|17682
chr2|2|146|16500
chr2|2|147|19344
chr2|2|148|16718
chr2|2|149|17812
chr2|2|150|16856
chr2|2|151|19705
chr2|2|152|19357
chr2|2|153|20430
chr2|2|154|20444
chr2|2|155|19715
chr2|2|156|19294
chr2|2|157|18403
chr2|2|158|17466
chr2|2|159|18422
chr2|2|160|21237
chr2|2|161|20623
chr2|2|162|19005
chr2|2|163|17406
chr2|2|164|19627
chr2|2|165|18398
chr2|2|166|18130
chr2|2|167|19730
chr2|2|168|22112
chr2|2|169|21084
chr2|2|170|21309
chr2|2|171|21861
chr2|2|172|21349
chr2|2|173|20220
chr2|2|174|21162
chr2|2|175|20362
chr2|2|176|18887
chr2|2|177|19659
chr2|2|178|20383
chr2|2|179|20119
chr2|2|180|23200
chr2|2|181|20258
chr2|2|182|20243
chr2|2|183|19515
chr2|2|184|19460
chr2|2|185|20745
chr2|2|186|18950
chr2|2|187|18484
chr2|2|188|19395
chr2|2|189|18955
chr2|2|190|18643
chr2|2|191|18725
chr2|2|192|19531
chr2|2|193|19945
chr2|2|194|17543
chr2|2|195|17834
chr2|2|196|19385
chr2|2|197|19939
chr2|2|198|18979
chr2|2|199|18129
chr2|2|200|18707
chr2|2|201|16536
chr2|2|202|18163
chr2|2|203|19139
chr2|2|204|17058
chr2|2|205|18877
chr2|2|206|19885
chr2|2|207|20570
chr2|2|208|20085
chr2|2|209|19512
chr2|2|210|20975
chr2|2|211|18619
chr2|2|212|19980
chr2|2|213|22162
chr2|2|214|20023
chr2|2|215|20283
chr2|2|216|20496
chr2|2|217|21732
chr2|2|218|21844
chr2|2|219|20694
chr2|2|220|21210
chr2|2|221|23441
chr2|2|222|21108
chr2|2|223|20779
chr2|2|224|20820
chr2|2|225|21387
chr2|2|226|20455
chr2|2|227|19649
chr2|2|228|20672
chr2|2|229|23450
chr2|2|230|20478
chr2|2|231|21114
chr2|2|232|22630
chr2|2|233|21241
chr2|2|234|22701
chr2|2|235|23270
chr2|2|236|23858
chr2|2|237|24032
chr2|2|238|22837
chr2|2|239|23969
chr2|2|240|22788
chr2|2|241|23991
chr2|2|242|25071
chr2|2|243|25992
chr2|2|244|1828
chr3|3|1|26161
chr3|3|2|29655
chr3|3|3|25898
chr3|3|4|27203
chr3|3|5|25448
chr3|3|6|27540
chr3|3|7|25075
chr3|3|8|24515
chr3|3|9|23584
chr3|3|10|22747
chr3|3|11|23017
chr3|3|12|22468
chr3|3|13|22014
chr3|3|14|22808
chr3|3|15|22092
chr3|3|16|21673
chr3|3|17|21498
chr3|3|18|18250
chr3|3|19|18989
chr3|3|20|19202
chr3|3|21|21482
chr3|3|22|25319
chr3|3|23|26097
chr3|3|24|21537
chr3|3|25|22228
chr3|3|26|23645
chr3|3|27|22226
chr3|3|28|21581
chr3|3|29|19438
chr3|3|30|21620
chr3|3|31|22218
chr3|3|32|21190
chr3|3|33|22481
chr3|3|34|19698
chr3|3|35|20603
chr3|3|36|18749
chr3|3|37|20459
chr3|3|38|20607
chr3|3|39|22619
chr3|3|40|20690
chr3|3|41|18820
chr3|3|42|21453
chr3|3|43|20864
chr3|3|44|18754
chr3|3|45|18642
chr3|3|46|21265
chr3|3|47|20873
chr3|3|48|18029
chr3|3|49|18782
chr3|3|50|19675
chr3|3|51|17519
chr3|3|52|17185
chr3|3|53|21802
chr3|3|54|20569
chr3|3|55|22235
chr3|3|56|21357
chr3|3|57|20701
chr3|3|58|20420
chr3|3|59|20813
chr3|3|60|22456
chr3|3|61|26826
chr3|3|62|22764
chr3|3|63|22076
chr3|3|64|22189
chr3|3|65|22542
chr3|3|66|23289
chr3|3|67|21336
chr3|3|68|21802
chr3|3|69|21604
chr3|3|70|22151
chr3|3|71|19111
chr3|3|72|19870
chr3|3|73|21098
chr3|3|74|22731
chr3|3|75|21105
chr3|3|76|39139
chr3|3|77|21045
chr3|3|78|21112
chr3|3|79|19722
chr3|3|80|19663
chr3|3|81|20260
chr3|3|82|19330
chr3|3|83|20043
chr3|3|84|19585
chr3|3|85|20965
chr3|3|86|19783
chr3|3|87|20733
chr3|3|88|20890
chr3|3|89|21253
chr3|3|90|20469
chr3|3|91|18354
chr3|3|92|0
chr3|3|93|0
chr3|3|94|9024
chr3|3|95|22172
chr3|3|96|22590
chr3|3|97|20588
chr3|3|98|21522
chr3|3|99|22667
chr3|3|100|19329
chr3|3|101|20736
chr3|3|102|19263
chr3|3|103|21195
chr3|3|104|21878
chr3|3|105|21321
chr3|3|106|20848
chr3|3|107|20972
chr3|3|108|18919
chr3|3|109|20532
chr3|3|110|20396
chr3|3|111|19267
chr3|3|112|21142
chr3|3|113|21182
chr3|3|114|20199
chr3|3|115|16210
chr3|3|116|19476
chr3|3|117|21197
chr3|3|118|20812
chr3|3|119|20185
chr3|3|120|20776
chr3|3|121|20247
chr3|3|122|19842
chr3|3|123|21082
chr3|3|124|20159
chr3|3|125|21656
chr3|3|126|25466
chr3|3|127|20787
chr3|3|128|20042
chr3|3|129|21091
chr3|3|130|23834
chr3|3|131|19893
chr3|3|132|21289
chr3|3|133|20925
chr3|3|134|21498
chr3|3|135|20594
chr3|3|136|19137
chr3|3|137|18678
chr3|3|138|18887
chr3|3|139|19230
chr3|3|140|19304
chr3|3|141|21103
chr3|3|142|20258
chr3|3|143|20226
chr3|3|144|20706
chr3|3|145|20704
chr3|3|146|22509
chr3|3|147|20381
chr3|3|148|19286
chr3|3|149|21077
chr3|3|150|20451
chr3|3|151|19277
chr3|3|152|21115
chr3|3|153|19708
chr3|3|154|21025
chr3|3|155|19945
chr3|3|156|20115
chr3|3|157|18987
chr3|3|158|20141
chr3|3|159|19660
chr3|3|160|21097
chr3|3|161|18778
chr3|3|162|20672
chr3|3|163|21098
chr3|3|164|20202
chr3|3|165|20378
chr3|3|166|20507
chr3|3|167|20540
chr3|3|168|20390
chr3|3|169|18666
chr3|3|170|20270
chr3|3|171|20123
chr3|3|172|20869
chr3|3|173|20455
chr3|3|174|19721
chr3|3|175|21584
chr3|3|176|21901
chr3|3|177|21703
chr3|3|178|19780
chr3|3|179|19841
chr3|3|180|20217
chr3|3|181|17712
chr3|3|182|17881
chr3|3|183|18943
chr3|3|184|23420
chr3|3|185|21858
chr3|3|186|19735
chr3|3|187|23514
chr3|3|188|22044
chr3|3|189|20485
chr3|3|190|22796
chr3|3|191|22991
chr3|3|192|22596
chr3|3|193|22363
chr3|3|194|22960
chr3|3|195|25451
chr3|3|196|29656
chr3|3|197|24040
chr3|3|198|22763
chr3|3|199|0
chr4|4|1|25072
chr4|4|2|24790
chr4|4|3|23217
chr4|4|4|30283
chr4|4|5|27716
chr4|4|6|27461
chr4|4|7|25747
chr4|4|8|29302
chr4|4|9|27407
chr4|4|10|32766
chr4|4|11|27226
chr4|4|12|24578
chr4|4|13|24163
chr4|4|14|21297
chr4|4|15|23771
chr4|4|16|20409
chr4|4|17|20605
chr4|4|18|21468
chr4|4|19|20601
chr4|4|20|20515
chr4|4|21|21446
chr4|4|22|23067
chr4|4|23|21821
chr4|4|24|20875
chr4|4|25|21303
chr4|4|26|22266
chr4|4|27|19702
chr4|4|28|22070
chr4|4|29|21831
chr4|4|30|21745
chr4|4|31|21808
chr4|4|32|21914
chr4|4|33|22847
chr4|4|34|20853
chr4|4|35|20728
chr4|4|36|23709
chr4|4|37|21227
chr4|4|38|22531
chr4|4|39|23068
chr4|4|40|20820
chr4|4|41|22636
chr4|4|42|20034
chr4|4|43|21464
chr4|4|44|23080
chr4|4|45|20772
chr4|4|46|21892
chr4|4|47|19990
chr4|4|48|19649
chr4|4|49|18348
chr4|4|50|37370
chr4|4|51|0
chr4|4|52|0
chr4|4|53|6483
chr4|4|54|21328
chr4|4|55|20561
chr4|4|56|21731
chr4|4|57|21099
chr4|4|58|22519
chr4|4|59|24509
chr4|4|60|22400
chr4|4|61|24837
chr4|4|62|22849
chr4|4|63|19433
chr4|4|64|24166
chr4|4|65|24445
chr4|4|66|23215
chr4|4|67|22408
chr4|4|68|20559
chr4|4|69|21748
chr4|4|70|23094
chr4|4|71|25527
chr4|4|72|22067
chr4|4|73|20958
chr4|4|74|21320
chr4|4|75|20546
chr4|4|76|18297
chr4|4|77|23155
chr4|4|78|20713
chr4|4|79|20831
chr4|4|80|20844
chr4|4|81|18336
chr4|4|82|20155
chr4|4|83|19306
chr4|4|84|20365
chr4|4|85|21044
chr4|4|86|18816
chr4|4|87|20933
chr4|4|88|18499
chr4|4|89|21471
chr4|4|90|19162
chr4|4|91|20390
chr4|4|92|19507
chr4|4|93|20628
chr4|4|94|19321
chr4|4|95|19353
chr4|4|96|20722
chr4|4|97|21235
chr4|4|98|18771
chr4|4|99|19285
chr4|4|100|18735
chr4|4|101|19030
chr4|4|102|19557
chr4|4|103|19861
chr4|4|104|19793
chr4|4|105|20658
chr4|4|106|17816
chr4|4|107|19431
chr4|4|108|18227
chr4|4|109|19011
chr4|4|110|20091
chr4|4|111|20688
chr4|4|112|20118
chr4|4|113|18891
chr4|4|114|18805
chr4|4|115|20015
chr4|4|116|20691
chr4|4|117|20675
chr4|4|118|20646
chr4|4|119|21107
chr4|4|120|19064
chr4|4|121|20587
chr4|4|122|20769
chr4|4|123|20985
chr4|4|124|20292
chr4|4|125|19981
chr4|4|126|19805
chr4|4|127|20468
chr4|4|128|19965
chr4|4|129|17643
chr4|4|130|18780
chr4|4|131|20761
chr4|4|132|20818
chr4|4|133|23795
chr4|4|134|20577
chr4|4|135|19008
chr4|4|136|21008
chr4|4|137|21196
chr4|4|138|20689
chr4|4|139|21098
chr4|4|140|20519
chr4|4|141|19326
chr4|4|142|19025
chr4|4|143|20863
chr4|4|144|19964
chr4|4|145|21910
chr4|4|146|18967
chr4|4|147|19649
chr4|4|148|18597
chr4|4|149|19790
chr4|4|150|19315
chr4|4|151|17834
chr4|4|152|17865
chr4|4|153|19279
chr4|4|154|18850
chr4|4|155|21471
chr4|4|156|20161
chr4|4|157|21563
chr4|4|158|20599
chr4|4|159|19355
chr4|4|160|18849
chr4|4|161|21155
chr4|4|162|21807
chr4|4|163|21920
chr4|4|164|23168
chr4|4|165|20445
chr4|4|166|22714
chr4|4|167|21387
chr4|4|168|21275
chr4|4|169|20680
chr4|4|170|20923
chr4|4|171|19640
chr4|4|172|21150
chr4|4|173|21138
chr4|4|174|19476
chr4|4|175|20090
chr4|4|176|20873
chr4|4|177|21019
chr4|4|178|21733
chr4|4|179|21183
chr4|4|180|23954
chr4|4|181|23138
chr4|4|182|22231
chr4|4|183|23583
chr4|4|184|22243
chr4|4|185|23429
chr4|4|186|24147
chr4|4|187|23584
chr4|4|188|26169
chr4|4|189|22169
chr4|4|190|27833
chr4|4|191|41937
chr4|4|192|506
chr5|5|1|28428
chr5|5|2|30014
chr5|5|3|26037
chr5|5|4|26188
chr5|5|5|22540
chr5|5|6|24862
chr5|5|7|22940
chr5|5|8|21725
chr5|5|9|23345
chr5|5|10|22056
chr5|5|11|22867
chr5|5|12|21322
chr5|5|13|20899
chr5|5|14|22853
chr5|5|15|21764
chr5|5|16|20070
chr5|5|17|22359
chr5|5|18|21144
chr5|5|19|21867
chr5|5|20|20646
chr5|5|21|19619
chr5|5|22|20064
chr5|5|23|19952
chr5|5|24|22418
chr5|5|25|21699
chr5|5|26|21089
chr5|5|27|22618
chr5|5|28|21116
chr5|5|29|20201
chr5|5|30|24319
chr5|5|31|21516
chr5|5|32|22018
chr5|5|33|22075
chr5|5|34|21996
chr5|5|35|20531
chr5|5|36|21335
chr5|5|37|19926
chr5|5|38|19972
chr5|5|39|21918
chr5|5|40|22005
chr5|5|41|22045
chr5|5|42|20885
chr5|5|43|21427
chr5|5|44|22099
chr5|5|45|19772
chr5|5|46|21944
chr5|5|47|19799
chr5|5|48|0
chr5|5|49|0
chr5|5|50|21451
chr5|5|51|19635
chr5|5|52|20882
chr5|5|53|21515
chr5|5|54|20892
chr5|5|55|20824
chr5|5|56|21312
chr5|5|57|19721
chr5|5|58|21037
chr5|5|59|19914
chr5|5|60|18078
chr5|5|61|18028
chr5|5|62|19227
chr5|5|63|20841
chr5|5|64|18336
chr5|5|65|18347
chr5|5|66|20239
chr5|5|67|20456
chr5|5|68|20462
chr5|5|69|16786
chr5|5|70|1128
chr5|5|71|7524
chr5|5|72|19411
chr5|5|73|19376
chr5|5|74|21740
chr5|5|75|20112
chr5|5|76|22369
chr5|5|77|20430
chr5|5|78|20114
chr5|5|79|20897
chr5|5|80|22426
chr5|5|81|19470
chr5|5|82|18202
chr5|5|83|21013
chr5|5|84|18377
chr5|5|85|21826
chr5|5|86|21077
chr5|5|87|18158
chr5|5|88|16748
chr5|5|89|16608
chr5|5|90|17813
chr5|5|91|18765
chr5|5|92|17064
chr5|5|93|16499
chr5|5|94|15063
chr5|5|95|18786
chr5|5|96|19122
chr5|5|97|21863
chr5|5|98|21547
chr5|5|99|20107
chr5|5|100|21168
chr5|5|101|20033
chr5|5|102|21264
chr5|5|103|19564
chr5|5|104|20974
chr5|5|105|21472
chr5|5|106|19119
chr5|5|107|21031
chr5|5|108|21258
chr5|5|109|21432
chr5|5|110|23223
chr5|5|111|22201
chr5|5|112|22437
chr5|5|113|24655
chr5|5|114|22649
chr5|5|115|23475
chr5|5|116|25609
chr5|5|117|23754
chr5|5|118|24736
chr5|5|119|22271
chr5|5|120|22511
chr5|5|121|23289
chr5|5|122|21305
chr5|5|123|20550
chr5|5|124|22166
chr5|5|125|21638
chr5|5|126|22843
chr5|5|127|21181
chr5|5|128|19336
chr5|5|129|21224
chr5|5|130|19188
chr5|5|131|18644
chr5|5|132|19356
chr5|5|133|20073
chr5|5|134|19554
chr5|5|135|19033
chr5|5|136|20417
chr5|5|137|18750
chr5|5|138|18072
chr5|5|139|16588
chr5|5|140|16932
chr5|5|141|23984
chr5|5|142|21824
chr5|5|143|20092
chr5|5|144|20662
chr5|5|145|21037
chr5|5|146|21087
chr5|5|147|20568
chr5|5|148|21086
chr5|5|149|20620
chr5|5|150|22614
chr5|5|151|22776
chr5|5|152|20404
chr5|5|153|19902
chr5|5|154|19934
chr5|5|155|20501
chr5|5|156|19920
chr5|5|157|22243
chr5|5|158|21528
chr5|5|159|19108
chr5|5|160|21438
chr5|5|161|21565
chr5|5|162|21160
chr5|5|163|20900
chr5|5|164|19927
chr5|5|165|20481
chr5|5|166|20909
chr5|5|167|20346
chr5|5|168|21073
chr5|5|169|21454
chr5|5|170|21583
chr5|5|171|20892
chr5|5|172|21504
chr5|5|173|21346
chr5|5|174|22515
chr5|5|175|22680
chr5|5|176|18343
chr5|5|177|22157
chr5|5|178|20782
chr5|5|179|25919
chr5|5|180|23614
chr5|5|181|18333
chr6|6|1|21442
chr6|6|2|22899
chr6|6|3|22688
chr6|6|4|24605
chr6|6|5|23272
chr6|6|6|22434
chr6|6|7|24010
chr6|6|8|22802
chr6|6|9|22431
chr6|6|10|20865
chr6|6|11|61392
chr6|6|12|21517
chr6|6|13|21011
chr6|6|14|22994
chr6|6|15|20695
chr6|6|16|21289
chr6|6|17|21304
chr6|6|18|21379
chr6|6|19|22544
chr6|6|20|21474
chr6|6|21|23081
chr6|6|22|21048
chr6|6|23|21703
chr6|6|24|25224
chr6|6|25|23951
chr6|6|26|22662
chr6|6|27|20407
chr6|6|28|20224
chr6|6|29|20073
chr6|6|30|29376
chr6|6|31|24372
chr6|6|32|33004
chr6|6|33|53082
chr6|6|34|26264
chr6|6|35|21916
chr6|6|36|21515
chr6|6|37|23035
chr6|6|38|21629
chr6|6|39|21002
chr6|6|40|21803
chr6|6|41|22106
chr6|6|42|21696
chr6|6|43|22074
chr6|6|44|22362
chr6|6|45|21667
chr6|6|46|20830
chr6|6|47|21056
chr6|6|48|21684
chr6|6|49|21449
chr6|6|50|20432
chr6|6|51|20258
chr6|6|52|20472
chr6|6|53|22013
chr6|6|54|21125
chr6|6|55|22082
chr6|6|56|21379
chr6|6|57|19352
chr6|6|58|30696
chr6|6|59|18787
chr6|6|60|0
chr6|6|61|0
chr6|6|62|5822
chr6|6|63|22092
chr6|6|64|22111
chr6|6|65|19525
chr6|6|66|21583
chr6|6|67|23307
chr6|6|68|25129
chr6|6|69|22097
chr6|6|70|20727
chr6|6|71|20812
chr6|6|72|20258
chr6|6|73|20241
chr6|6|74|19092
chr6|6|75|22516
chr6|6|76|20998
chr6|6|77|20553
chr6|6|78|22511
chr6|6|79|21086
chr6|6|80|21927
chr6|6|81|20717
chr6|6|82|23583
chr6|6|83|21033
chr6|6|84|20008
chr6|6|85|18990
chr6|6|86|20910
chr6|6|87|22116
chr6|6|88|23164
chr6|6|89|20866
chr6|6|90|20690
chr6|6|91|19607
chr6|6|92|19678
chr6|6|93|20837
chr6|6|94|21628
chr6|6|95|20208
chr6|6|96|19134
chr6|6|97|20533
chr6|6|98|18525
chr6|6|99|17560
chr6|6|100|19041
chr6|6|101|19568
chr6|6|102|19866
chr6|6|103|21218
chr6|6|104|20600
chr6|6|105|20785
chr6|6|106|18882
chr6|6|107|20336
chr6|6|108|21117
chr6|6|109|18878
chr6|6|110|20194
chr6|6|111|20149
chr6|6|112|19026
chr6|6|113|19712
chr6|6|114|20311
chr6|6|115|18173
chr6|6|116|20870
chr6|6|117|19123
chr6|6|118|19863
chr6|6|119|19695
chr6|6|120|19764
chr6|6|121|20940
chr6|6|122|20385
chr6|6|123|18941
chr6|6|124|21010
chr6|6|125|20191
chr6|6|126|19766
chr6|6|127|16317
chr6|6|128|17987
chr6|6|129|18909
chr6|6|130|20735
chr6|6|131|21873
chr6|6|132|20980
chr6|6|133|22056
chr6|6|134|21963
chr6|6|135|20619
chr6|6|136|20108
chr6|6|137|19073
chr6|6|138|21580
chr6|6|139|22143
chr6|6|140|21761
chr6|6|141|17566
chr6|6|142|19664
chr6|6|143|20064
chr6|6|144|19859
chr6|6|145|20151
chr6|6|146|20455
chr6|6|147|18597
chr6|6|148|19832
chr6|6|149|22352
chr6|6|150|21109
chr6|6|151|23661
chr6|6|152|23671
chr6|6|153|21970
chr6|6|154|21272
chr6|6|155|23330
chr6|6|156|21699
chr6|6|157|21721
chr6|6|158|18471
chr6|6|159|22897
chr6|6|160|24049
chr6|6|161|24055
chr6|6|162|23728
chr6|6|163|24008
chr6|6|164|20991
chr6|6|165|22274
chr6|6|166|23018
chr6|6|167|24267
chr6|6|168|23824
chr6|6|169|25587
chr6|6|170|26647
chr6|6|171|23987
chr6|6|172|499
chr7|7|1|28029
chr7|7|2|28695
chr7|7|3|27717
chr7|7|4|30482
chr7|7|5|29759
chr7|7|6|27958
chr7|7|7|27078
chr7|7|8|26234
chr7|7|9|25354
chr7|7|10|25241
chr7|7|11|23882
chr7|7|12|23798
chr7|7|13|25795
chr7|7|14|24987
chr7|7|15|24105
chr7|7|16|25261
chr7|7|17|23946
chr7|7|18|22697
chr7|7|19|21092
chr7|7|20|25691
chr7|7|21|23858
chr7|7|22|25241
chr7|7|23|21890
chr7|7|24|22035
chr7|7|25|21972
chr7|7|26|21606
chr7|7|27|19643
chr7|7|28|20699
chr7|7|29|21360
chr7|7|30|21015
chr7|7|31|20136
chr7|7|32|21434
chr7|7|33|22446
chr7|7|34|20349
chr7|7|35|19992
chr7|7|36|20522
